#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01013466.1.p1           -          Lipase               PF00151.22   5.6e-54  181.9   0.0     7e-54  181.6   0.0   1.1   1   0   0   1   1   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01007481.1.p1           -          Lipase               PF00151.22   5.6e-54  181.9   1.3   1.9e-52  176.9   0.3   2.1   1   1   0   2   2   2   1 -
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000816.1.p1             -          Lipase               PF00151.22   6.5e-54  181.7   0.9   8.3e-54  181.4   0.9   1.1   1   0   0   1   1   1   1 -
Trichomalopsis_sarcophagae_GFPB01.transdecoder.pep_id_GFPB01000482.1.p1   -          Lipase               PF00151.22   8.7e-54  181.3   0.9   1.1e-53  181.0   0.9   1.2   1   0   0   1   1   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01000458.1.p1           -          Lipase               PF00151.22   1.1e-53  180.9   1.2     3e-52  176.2   0.2   2.1   1   1   0   2   2   2   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01003912.1.p1           -          Lipase               PF00151.22   3.3e-53  179.4   0.0   4.5e-53  178.9   0.0   1.1   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01012393.1.p1           -          Lipase               PF00151.22   4.4e-53  179.0   1.6   2.8e-49  166.5   0.0   2.0   2   0   0   2   2   2   2 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025761.1.p1       -          Lipase               PF00151.22   4.9e-53  178.8   0.0     6e-53  178.5   0.0   1.0   1   0   0   1   1   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01000973.1.p1           -          Lipase               PF00151.22   5.6e-53  178.6   0.1   6.6e-53  178.4   0.1   1.2   1   0   0   1   1   1   1 -
Nasonia_vitripennis_GFPC01.transdecoder.pep_id_GFPC01000574.1.p1          -          Lipase               PF00151.22   1.6e-52  177.1   0.7   2.1e-52  176.8   0.7   1.1   1   0   0   1   1   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01011845.1.p1 -          LRR_5                PF13306.9    8.6e-88  289.1  27.1   7.7e-17   59.7   1.1   9.0   1   1   8   9   9   9   9 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01005587.1.p1 -          LRR_5                PF13306.9    4.7e-75  247.9  13.1   4.8e-12   44.2   0.0   7.2   1   1   6   7   7   7   7 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014130.1.p1 -          LRR_5                PF13306.9    1.4e-63  210.8  23.5   3.3e-13   48.0   0.2   6.7   2   1   5   7   7   7   7 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01011845.1.p1    -          LRR_8                PF13855.9   2.7e-195  630.6 223.9   3.4e-14   50.6   0.4  18.6   2   2  21  23  23  23  23 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01005587.1.p1    -          LRR_8                PF13855.9   5.8e-148  479.0 178.9   1.7e-17   61.2   2.2  16.1   1   1  17  18  18  18  18 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014130.1.p1    -          LRR_8                PF13855.9   4.4e-112  364.1  95.9   8.4e-16   55.8   2.3  13.4   1   1  11  13  13  13  13 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067803.1.p1 -          LRR_8                PF13855.9    1.5e-83  272.7  92.9   1.6e-16   58.1   7.6   8.0   2   2   9  11  11  11  11 -
Conophis_lineatus_GJFD01.transdecoder.pep_id_GJFD01000911.1.p1                   -          Lyase_1              PF00206.23  1.8e-125  416.7   0.1  2.4e-125  416.3   0.1   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01031531.1.p1               -          Lyase_1              PF00206.23  2.6e-125  416.2   0.2  3.4e-125  415.8   0.2   1.1   1   0   0   1   1   1   1 -
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000930.1_prot_JAC95566.1_1           -          Lyase_1              PF00206.23  4.5e-125  415.4   0.1  5.7e-125  415.1   0.1   1.1   1   0   0   1   1   1   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01001111.1_prot_JAG67914.1_1                 -          Lyase_1              PF00206.23  2.6e-124  412.9   0.2  3.4e-124  412.5   0.2   1.1   1   0   0   1   1   1   1 -
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000706.1.p1                 -          Lyase_1              PF00206.23  3.1e-124  412.7   0.1    4e-124  412.3   0.1   1.2   1   0   0   1   1   1   1 -
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000188.1.p1              -          Lyase_1              PF00206.23  3.1e-124  412.7   0.1    4e-124  412.3   0.1   1.2   1   0   0   1   1   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01008094.1.p1                   -          Lyase_1              PF00206.23  3.9e-124  412.3   0.1  5.1e-124  411.9   0.1   1.1   1   0   0   1   1   1   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02001401.1_prot_JAV50026.1_1 -          Lyase_1              PF00206.23  3.9e-124  412.3   0.1  5.2e-124  411.9   0.1   1.1   1   0   0   1   1   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01001410.1_prot_JAA96533.1_1                 -          Lyase_1              PF00206.23  3.9e-124  412.3   0.1  5.2e-124  411.9   0.1   1.1   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKC01_id_lcl|GBKC01002095.1_prot_JAG43975.1_1                 -          Lyase_1              PF00206.23  3.9e-124  412.3   0.1  5.2e-124  411.9   0.1   1.1   1   0   0   1   1   1   1 -
Crotalus_horridus_GBKD01_id_lcl|GBKD01001254.1_prot_JAG46364.1_1                 -          Lyase_1              PF00206.23  3.9e-124  412.3   0.1  5.2e-124  411.9   0.1   1.1   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01031738.1.p1                  -          Lyase_1              PF00206.23  5.6e-123  408.5   0.0  7.4e-123  408.1   0.0   1.2   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01013614.1.p1                   -          Lyase_1              PF00206.23  5.6e-123  408.5   0.0  7.6e-123  408.1   0.0   1.2   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01013613.1.p1                   -          Lyase_1              PF00206.23  8.6e-123  407.9   0.0  1.2e-122  407.5   0.0   1.2   1   0   0   1   1   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000763.1.p1               -          Lyase_1              PF00206.23  4.6e-122  405.5   0.0  5.9e-122  405.2   0.0   1.1   1   0   0   1   1   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01000764.1.p1               -          Lyase_1              PF00206.23  5.9e-122  405.2   0.0  7.6e-122  404.8   0.0   1.1   1   0   0   1   1   1   1 -
Centruroides_hentzi_GFWZ01.transdecoder.pep_id_GFWZ01000124.1.p1                 -          Lyase_1              PF00206.23  2.2e-121  403.3   0.0  2.7e-121  403.0   0.0   1.1   1   0   0   1   1   1   1 -
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01010453.1.p1                  -          Lyase_1              PF00206.23  6.1e-121  401.8   0.0  8.1e-121  401.4   0.0   1.2   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002270.1.p1        -          Lyase_1              PF00206.23  1.1e-120  401.0   0.0  1.3e-120  400.7   0.0   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01026814.1.p1               -          Lyase_1              PF00206.23  4.2e-119  395.8   0.3  5.3e-119  395.5   0.3   1.1   1   0   0   1   1   1   1 -
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000388.1.p1           -          Lyase_1              PF00206.23  1.2e-118  394.3   0.0  1.6e-118  393.9   0.0   1.2   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01005715.1.p1              -          Lyase_1              PF00206.23    2e-118  393.6   0.0  2.5e-118  393.2   0.0   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020715.1.p1               -          Lyase_1              PF00206.23  3.1e-118  392.9   0.1  3.6e-118  392.7   0.1   1.0   1   0   0   1   1   1   1 -
Scolopendra_viridis_GGNE01.transdecoder.pep_id_GGNE01000448.1.p1                 -          Lyase_1              PF00206.23  3.9e-117  389.3   0.0    5e-117  389.0   0.0   1.1   1   0   0   1   1   1   1 -
Scolopocryptops_sexspinosus_GHBZ01.transdecoder.pep_id_GHBZ01000111.1.p1         -          Lyase_1              PF00206.23  7.1e-117  388.5   0.0  9.9e-117  388.0   0.0   1.2   1   0   0   1   1   1   1 -
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01000376.1.p1              -          Lyase_1              PF00206.23  6.4e-106  352.5   0.0  7.2e-106  352.3   0.0   1.0   1   0   0   1   1   1   1 -
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000338.1.p1                       -          Lyase_1              PF00206.23   2.2e-95  317.9   0.1   2.9e-95  317.5   0.1   1.2   1   0   0   1   1   1   1 -
Centruroides_hentzi_GFWZ01.transdecoder.pep_id_GFWZ01000047.1.p1                 -          Lyase_1              PF00206.23   2.8e-92  307.7   0.0   4.6e-92  307.0   0.0   1.3   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01024784.1.p1               -          Lyase_1              PF00206.23   1.8e-91  305.1   0.0   3.4e-91  304.1   0.0   1.5   2   0   0   2   2   2   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01000824.1.p1               -          Lyase_1              PF00206.23   4.3e-91  303.8   0.0   4.8e-91  303.6   0.0   1.0   1   0   0   1   1   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01018308.1.p1                    -          Lyase_1              PF00206.23   8.3e-88  293.0   0.1   1.1e-87  292.5   0.1   1.2   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01007343.1.p1                  -          Lyase_1              PF00206.23   3.5e-86  287.7   0.0   4.5e-86  287.3   0.0   1.1   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01011053.1.p1              -          Lyase_1              PF00206.23   1.6e-84  282.2   0.0   5.1e-84  280.5   0.0   1.8   2   0   0   2   2   2   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01045627.1.p1               -          Lyase_1              PF00206.23   7.9e-83  276.6   0.2   9.8e-83  276.3   0.2   1.0   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000669.1.p1        -          Lyase_1              PF00206.23   1.1e-82  276.2   0.0   2.7e-82  274.9   0.0   1.6   2   0   0   2   2   2   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01011044.1.p1                  -          Lyase_1              PF00206.23     2e-82  275.3   0.0   2.6e-82  274.9   0.0   1.1   1   0   0   1   1   1   1 -
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01000521.1.p1               -          Lyase_1              PF00206.23   5.4e-82  273.9   0.1   6.1e-82  273.7   0.1   1.0   1   0   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01030959.1.p1              -          Lyase_1              PF00206.23   3.7e-80  267.9   0.3   4.2e-80  267.7   0.3   1.0   1   0   0   1   1   1   1 -
Dinoponera_quadriceps_GANS01.transdecoder.pep_id_GANS01001260.1.p1               -          Lyase_1              PF00206.23     6e-56  188.3   0.1   6.6e-56  188.2   0.1   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01046002.1.p1 -          MNNL                 PF07657.16   5.4e-59  196.4   0.0   5.4e-59  196.4   0.0   3.3   3   0   0   3   3   3   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01066858.1.p1 -          MNNL                 PF07657.16     7e-59  196.0   0.0     7e-59  196.0   0.0   3.2   3   0   0   3   3   3   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037842.1.p1     -          Na_Ca_ex             PF01699.27   8.5e-62  205.8  31.1   1.4e-34  117.4  10.8   2.3   2   0   0   2   2   2   2 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01046004.1.p1    -          Na_Ca_ex             PF01699.27   3.8e-57  190.7  26.7   2.3e-29  100.5   8.8   2.4   2   0   0   2   2   2   2 -
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000734.1.p1 -          Na_Ca_ex             PF01699.27   5.6e-53  177.2  30.3   6.8e-29   99.0  10.1   2.3   2   0   0   2   2   2   2 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020169.1.p1 -          Na_Ca_ex_C           PF16494.8    4.2e-55  184.1   4.2   7.6e-55  183.3   4.2   1.4   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027858.1.p1 -          Na_Ca_ex_C           PF16494.8    4.4e-55  184.0   4.2   9.2e-55  183.0   4.2   1.6   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01037842.1.p1 -          Na_Ca_ex_C           PF16494.8    6.9e-55  183.4   4.2   1.6e-54  182.2   4.2   1.7   1   0   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01024257.1.p1 -          Neogenin_C           PF06583.15  8.6e-120  398.3  24.5  1.6e-119  397.5  24.5   1.5   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01043423.1.p1      -          Neogenin_C           PF06583.15   1.4e-90  302.4  20.4   2.4e-90  301.6  20.4   1.4   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01009559.1.p1     -          Neur_chan_LBD        PF02931.26   1.8e-80  267.7   3.5   2.4e-80  267.2   3.5   1.2   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01036139.1.p1     -          Neur_chan_LBD        PF02931.26   3.6e-75  250.3   2.1   4.2e-75  250.1   2.1   1.0   1   0   0   1   1   1   1 -
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01000890.1.p1     -          Neur_chan_LBD        PF02931.26   1.2e-64  215.9   0.1   1.6e-64  215.5   0.1   1.1   1   0   0   1   1   1   1 -
Glycera_tridactyla_GARU01.transdecoder.pep_id_GARU01000663.1.p1     -          Neur_chan_LBD        PF02931.26   4.7e-64  214.0   1.2   6.1e-64  213.6   1.2   1.1   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01021514.1.p1     -          Neur_chan_LBD        PF02931.26   1.2e-61  206.1   0.2   1.3e-61  206.0   0.2   1.0   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01012835.1.p1     -          Neur_chan_LBD        PF02931.26   1.6e-53  179.6   2.7   2.5e-53  178.9   2.7   1.3   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01013128.1.p1     -          Neur_chan_LBD        PF02931.26   1.3e-52  176.6   0.0   1.7e-52  176.2   0.0   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01021780.1.p1  -          Neur_chan_LBD        PF02931.26   1.4e-52  176.5   0.2   2.3e-52  175.8   0.2   1.3   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01046675.1.p1 -          Neur_chan_LBD        PF02931.26   1.5e-52  176.4   0.0   1.7e-52  176.2   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01051827.1.p1  -          Neur_chan_LBD        PF02931.26   1.5e-52  176.4   0.2   2.4e-52  175.7   0.2   1.3   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01009559.1.p1 -          Neur_chan_memb       PF02932.19   2.6e-82  274.7   0.1   3.4e-82  274.3   0.1   1.1   1   0   0   1   1   1   1 -
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000430.1.p1   -          Pacifastin_I         PF05375.16   1.2e-60  199.2  67.1   1.2e-13   48.8   7.0   5.1   5   0   0   5   5   5   5 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01002763.1.p1 -          Pacifastin_I         PF05375.16   5.5e-60  197.1  68.6   4.9e-14   50.0   8.6   5.1   5   0   0   5   5   5   5 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01026387.1.p1                  -          Peptidase_C1         PF00112.26     4e-91  303.2   3.0   5.9e-91  302.7   3.0   1.2   1   0   0   1   1   1   1 -
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000254.1.p1                    -          Peptidase_C1         PF00112.26   8.1e-91  302.2   2.5   1.2e-90  301.7   2.5   1.2   1   0   0   1   1   1   1 -
Trichomalopsis_sarcophagae_GFPB01.transdecoder.pep_id_GFPB01000403.1.p1          -          Peptidase_C1         PF00112.26   8.7e-91  302.1   2.3   1.3e-90  301.6   2.3   1.2   1   0   0   1   1   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01008113.1.p1                    -          Peptidase_C1         PF00112.26   1.1e-90  301.8   4.0   1.1e-90  301.8   4.0   1.4   2   0   0   2   2   1   1 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01008114.1.p1                    -          Peptidase_C1         PF00112.26   1.1e-90  301.8   4.0   1.1e-90  301.8   4.0   1.4   2   0   0   2   2   1   1 -
Nasonia_giraulti_GFOZ01.transdecoder.pep_id_GFOZ01000519.1.p1                    -          Peptidase_C1         PF00112.26   1.2e-90  301.7   2.1   1.7e-90  301.1   2.1   1.2   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01004304.1.p1              -          Peptidase_C1         PF00112.26   1.2e-90  301.6   5.2   1.6e-90  301.2   5.2   1.1   1   0   0   1   1   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01012470.1.p1               -          Peptidase_C1         PF00112.26   2.6e-90  300.5   5.1   2.6e-90  300.5   5.1   1.4   2   0   0   2   2   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01005810.1.p1                  -          Peptidase_C1         PF00112.26   8.9e-90  298.8   1.4   1.4e-89  298.1   1.4   1.3   1   0   0   1   1   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01012198.1.p1                  -          Peptidase_C1         PF00112.26   8.9e-90  298.8   1.4   1.4e-89  298.1   1.4   1.3   1   0   0   1   1   1   1 -
Micrurus_fulvius_GAEP01_id_lcl|GAEP01000299.1_prot_JAB54522.1_1                  -          Peptidase_C1         PF00112.26   3.6e-89  296.8   3.6   3.6e-89  296.8   3.6   1.4   2   0   0   2   2   1   1 -
Erythrolamprus_miliaris_GEFK01.transdecoder.pep_id_GEFK01000429.1.p1             -          Peptidase_C1         PF00112.26   3.9e-89  296.7   3.7   4.7e-89  296.4   3.7   1.1   1   0   0   1   1   1   1 -
Hemiscolopendra_marginata_GHBY01.transdecoder.pep_id_GHBY01000502.1.p1           -          Peptidase_C1         PF00112.26   6.2e-89  296.1   2.0   6.2e-89  296.1   2.0   1.4   2   0   0   2   2   1   1 -
Glycera_tridactyla_GART01.transdecoder.pep_id_GART01001969.1.p1                  -          Peptidase_C1         PF00112.26   9.7e-89  295.4   2.5   1.1e-88  295.2   2.5   1.0   1   0   0   1   1   1   1 -
Centruroides_hentzi_GFWZ01.transdecoder.pep_id_GFWZ01000083.1.p1                 -          Peptidase_C1         PF00112.26   1.1e-88  295.3   2.6   1.8e-88  294.5   2.6   1.4   1   0   0   1   1   1   1 -
Scolopendra_morsitans_GHKQ01.transdecoder.pep_id_GHKQ01000069.1.p1               -          Peptidase_C1         PF00112.26   1.1e-88  295.2   1.9   1.7e-88  294.6   1.9   1.3   1   0   0   1   1   1   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01000575.1_prot_JAG68450.1_1                 -          Peptidase_C1         PF00112.26   1.2e-88  295.2   3.8   1.2e-88  295.2   3.8   1.4   2   0   0   2   2   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01030864.1.p3                   -          Peptidase_C1         PF00112.26   1.2e-88  295.1   1.9   1.8e-88  294.5   1.9   1.3   1   0   0   1   1   1   1 -
Scolopendra_viridis_GGNE01.transdecoder.pep_id_GGNE01000191.1.p1                 -          Peptidase_C1         PF00112.26   1.9e-88  294.5   4.2   2.8e-88  293.9   4.2   1.2   1   0   0   1   1   1   1 -
