hit_id	length	cysteine_content	pfam_query_accession	pfam_query_name
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01014851.1.p1	506	0.02	PF07992.17	Pyr_redox_2
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000717.1_prot_JAC95779.1_1	508	0.02	PF07992.17	Pyr_redox_2
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01000690.1_prot_JAA97253.1_1	508	0.02	PF07992.17	Pyr_redox_2
Crotalus_horridus_GBKC01_id_lcl|GBKC01000988.1_prot_JAG45082.1_1	508	0.02	PF07992.17	Pyr_redox_2
Crotalus_horridus_GBKD01_id_lcl|GBKD01000621.1_prot_JAG46997.1_1	508	0.02	PF07992.17	Pyr_redox_2
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02000674.1_prot_JAV50751.1_1	508	0.02	PF07992.17	Pyr_redox_2
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01047862.1.p1	509	0.02	PF07992.17	Pyr_redox_2
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01025708.1.p1	451	0.03	PF07992.17	Pyr_redox_2
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01010657.1.p1	473	0.02	PF07992.17	Pyr_redox_2
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01006371.1.p1	466	0.02	PF07992.17	Pyr_redox_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041939.1.p1	473	0.02	PF07992.17	Pyr_redox_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042473.1.p1	446	0.02	PF07992.17	Pyr_redox_2
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01010194.1.p1	495	0.02	PF07992.17	Pyr_redox_2
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011789.1.p1	495	0.02	PF07992.17	Pyr_redox_2
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011787.1.p1	533	0.02	PF07992.17	Pyr_redox_2
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01011788.1.p1	533	0.02	PF07992.17	Pyr_redox_2
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01030903.1.p1	493	0.02	PF07992.17	Pyr_redox_2
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01021870.1.p1	545	0.02	PF07992.17	Pyr_redox_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01042767.1.p1	533	0.02	PF07992.17	Pyr_redox_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01033921.1.p1	519	0.02	PF07992.17	Pyr_redox_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01072493.1.p1	490	0.02	PF07992.17	Pyr_redox_2
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002576.1_prot_JAV48891.1_1	606	0.03	PF07992.17	Pyr_redox_2
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002561.1_prot_JAA95382.1_1	606	0.03	PF07992.17	Pyr_redox_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020619.1.p1	607	0.03	PF07992.17	Pyr_redox_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01069137.1.p1	483	0.02	PF07992.17	Pyr_redox_2
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026671.1.p1	534	0.02	PF07992.17	Pyr_redox_2
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026668.1.p1	570	0.02	PF07992.17	Pyr_redox_2
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01026669.1.p1	594	0.02	PF07992.17	Pyr_redox_2
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01009641.1.p1	607	0.03	PF07992.17	Pyr_redox_2
Boiga_irregularis_GBSH01_id_lcl|GBSH01002767.1_prot_JAG66260.1_1	606	0.03	PF07992.17	Pyr_redox_2
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000776.1.p1	595	0.02	PF07992.17	Pyr_redox_2
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01021242.1.p1	582	0.02	PF07992.17	Pyr_redox_2
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01021243.1.p1	633	0.02	PF07992.17	Pyr_redox_2
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01052174.1.p1	624	0.06	PF01421.22	Reprolysin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020627.1.p1	836	0.06	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01019963.1.p1	339	0.06	PF01421.22	Reprolysin
Hoplocephalus_bungaroides_GAHG01_id_lcl|GAHG01000039.1_prot_JAA74859.1_1	477	0.07	PF01421.22	Reprolysin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01070269.1.p1	799	0.06	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000081.1_prot_JAS04472.1_1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000080.1_prot_JAS04473.1_1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000077.1_prot_JAS04476.1_1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000018.1.p1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000078.1_prot_JAS04475.1_1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000079.1_prot_JAS04474.1_1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000076.1_prot_JAS04477.1_1	411	0.02	PF01421.22	Reprolysin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01036251.1.p1	351	0.06	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01005210.1.p1	422	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000070.1_prot_JAS05297.1_1	478	0.04	PF01421.22	Reprolysin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01050091.1.p1	752	0.05	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01002953.1.p1	313	0.06	PF01421.22	Reprolysin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01019264.1.p1	820	0.06	PF01421.22	Reprolysin
Erythrolamprus_miliaris_GEFK01.transdecoder.pep_id_GEFK01000032.1.p1	618	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000068.1_prot_JAS05299.1_1	478	0.05	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000069.1_prot_JAS05298.1_1	478	0.04	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000071.1_prot_JAS05296.1_1	478	0.05	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000093.1_prot_JAS04460.1_1	620	0.06	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000094.1_prot_JAS04459.1_1	620	0.06	PF01421.22	Reprolysin
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006882.1_prot_JAS03114.1_1	484	0.07	PF01421.22	Reprolysin
Crotalus_horridus_GBKD01_id_lcl|GBKD01001507.1_prot_JAG46111.1_1	609	0.06	PF01421.22	Reprolysin
Crotalus_horridus_GDBD01_id_lcl|GDBD01000053.1_prot_JAS04845.1_1	609	0.06	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000082.1_prot_JAS04471.1_1	407	0.02	PF01421.22	Reprolysin
Denisonia_devisi_GAHC01_id_lcl|GAHC01000019.1_prot_JAA74722.1_1	613	0.07	PF01421.22	Reprolysin
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006884.1_prot_JAS03116.1_1	616	0.06	PF01421.22	Reprolysin
Crotalus_horridus_GBKC01_id_lcl|GBKC01002435.1_prot_JAG43635.1_1	478	0.05	PF01421.22	Reprolysin
Crotalus_horridus_GBKD01_id_lcl|GBKD01001500.1_prot_JAG46118.1_1	478	0.04	PF01421.22	Reprolysin
Crotalus_horridus_GDBD01_id_lcl|GDBD01000046.1_prot_JAS04852.1_1	478	0.04	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000074.1_prot_JAS04479.1_1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000075.1_prot_JAS04478.1_1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000073.1_prot_JAS04480.1_1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002436.1_prot_JAV51442.1_1	411	0.02	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000063.1_prot_JAC96432.1_1	611	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000063.1_prot_JAS04914.1_1	611	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000067.1_prot_JAS05300.1_1	478	0.04	PF01421.22	Reprolysin
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000022.1.p1	411	0.02	PF01421.22	Reprolysin
Acanthophis_wellsi_GAGZ01_id_lcl|GAGZ01000032.1_prot_JAA74624.1_1	610	0.07	PF01421.22	Reprolysin
Thamnodynastes_strigatus_GEFC01.transdecoder.pep_id_GEFC01000003.1.p1	540	0.06	PF01421.22	Reprolysin
Dendroaspis_jamesoni_jamesoni_GHPA01.transdecoder.pep_id_GHPA01000111.1.p1	533	0.07	PF01421.22	Reprolysin
Sistrurus_miliarius_barbouri_GDBJ01_id_lcl|GDBJ01000072.1_prot_JAS05417.1_1	611	0.06	PF01421.22	Reprolysin
Sistrurus_miliarius_barbouri_GDBJ01_id_lcl|GDBJ01000071.1_prot_JAS05418.1_1	611	0.06	PF01421.22	Reprolysin
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002431.1_prot_JAV51447.1_1	411	0.02	PF01421.22	Reprolysin
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01003070.1_prot_JAA94873.1_1	411	0.02	PF01421.22	Reprolysin
Philodryas_olfersii_GEFE01.transdecoder.pep_id_GEFE01000033.1.p1	517	0.05	PF01421.22	Reprolysin
Aspidelaps_scutatus_GHOC01.transdecoder.pep_id_GHOC01000051.1.p1	542	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000075.1_prot_JAC96420.1_1	610	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000076.1_prot_JAC96419.1_1	610	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000075.1_prot_JAS04902.1_1	610	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000076.1_prot_JAS04901.1_1	610	0.06	PF01421.22	Reprolysin
Crotalus_simus_GECP01.transdecoder.pep_id_GECP01000242.1.p1	266	0.05	PF01421.22	Reprolysin
Bothrops_atrox_GEDR01_id_lcl|GEDR01000125.1_prot_JAV01837.1_1	610	0.06	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000106.1_prot_JAS04447.1_1	612	0.06	PF01421.22	Reprolysin
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000045.1.p1	620	0.06	PF01421.22	Reprolysin
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002445.1_prot_JAV51435.1_1	620	0.06	PF01421.22	Reprolysin
Philodryas_olfersii_GEFE01.transdecoder.pep_id_GEFE01000093.1.p1	495	0.07	PF01421.22	Reprolysin
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01003072.1_prot_JAA94871.1_1	611	0.06	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01005042.1.p1	375	0.08	PF01421.22	Reprolysin
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000014.1.p1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002435.1_prot_JAV51443.1_1	411	0.02	PF01421.22	Reprolysin
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006886.1_prot_JAS03118.1_1	615	0.06	PF01421.22	Reprolysin
Hemiaspis_signata_GAHF01_id_lcl|GAHF01000037.1_prot_JAA74815.1_1	554	0.07	PF01421.22	Reprolysin
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000047.1.p1	609	0.06	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000096.1_prot_JAS04457.1_1	609	0.06	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000095.1_prot_JAS04458.1_1	609	0.06	PF01421.22	Reprolysin
Dendroaspis_jamesoni_jamesoni_GHPA01.transdecoder.pep_id_GHPA01000063.1.p1	551	0.07	PF01421.22	Reprolysin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01058796.1.p1	331	0.06	PF01421.22	Reprolysin
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000037.1.p1	411	0.02	PF01421.22	Reprolysin
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002432.1_prot_JAV51446.1_1	411	0.02	PF01421.22	Reprolysin
Micrurus_fulvius_GAEP01_id_lcl|GAEP01000955.1_prot_JAB53866.1_1	614	0.07	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000072.1_prot_JAC96423.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000072.1_prot_JAS04905.1_1	614	0.06	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01004757.1.p1	591	0.06	PF01421.22	Reprolysin
Dendroaspis_jamesoni_jamesoni_GHPA01.transdecoder.pep_id_GHPA01000280.1.p1	399	0.06	PF01421.22	Reprolysin
Oxyrhopus_guibei_GEFL01.transdecoder.pep_id_GEFL01001270.1.p1	618	0.06	PF01421.22	Reprolysin
Oxyrhopus_guibei_GEFL01.transdecoder.pep_id_GEFL01001271.1.p1	618	0.06	PF01421.22	Reprolysin
Sistrurus_miliarius_barbouri_GDBJ01_id_lcl|GDBJ01000068.1_prot_JAS05421.1_1	611	0.06	PF01421.22	Reprolysin
Sistrurus_miliarius_barbouri_GDBJ01_id_lcl|GDBJ01000070.1_prot_JAS05419.1_1	611	0.06	PF01421.22	Reprolysin
Sistrurus_miliarius_barbouri_GDBJ01_id_lcl|GDBJ01000069.1_prot_JAS05420.1_1	611	0.06	PF01421.22	Reprolysin
Boiga_irregularis_GBSH01_id_lcl|GBSH01000101.1_prot_JAG68923.1_1	613	0.06	PF01421.22	Reprolysin
Boiga_irregularis_GDBA01_id_lcl|GDBA01000101.1_prot_JAS04560.1_1	613	0.06	PF01421.22	Reprolysin
Boiga_irregularis_GBSH01_id_lcl|GBSH01000102.1_prot_JAG68922.1_1	613	0.06	PF01421.22	Reprolysin
Boiga_irregularis_GDBA01_id_lcl|GDBA01000102.1_prot_JAS04559.1_1	613	0.06	PF01421.22	Reprolysin
Naja_nivea_GIJH01.transdecoder.pep_id_GIJH01000026.1.p1	630	0.06	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01020586.1.p1	348	0.07	PF01421.22	Reprolysin
Sistrurus_miliarius_barbouri_GDBJ01_id_lcl|GDBJ01000056.1_prot_JAS05433.1_1	478	0.04	PF01421.22	Reprolysin
Bothrops_atrox_GEDR01_id_lcl|GEDR01000119.1_prot_JAV01843.1_1	612	0.06	PF01421.22	Reprolysin
Suta_fasciata_GAHI01_id_lcl|GAHI01000019.1_prot_JAA74972.1_1	569	0.06	PF01421.22	Reprolysin
Bothrops_atrox_GEDR01_id_lcl|GEDR01000120.1_prot_JAV01842.1_1	610	0.06	PF01421.22	Reprolysin
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01000070.1.p1	529	0.07	PF01421.22	Reprolysin
Bothrops_atrox_GEDR01_id_lcl|GEDR01000121.1_prot_JAV01841.1_1	610	0.06	PF01421.22	Reprolysin
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000080.1.p1	451	0.08	PF01421.22	Reprolysin
Bothrops_atrox_GEDR01_id_lcl|GEDR01000122.1_prot_JAV01840.1_1	610	0.06	PF01421.22	Reprolysin
Walterinnesia_aegyptia_GIJO01.transdecoder.pep_id_GIJO01000066.1.p1	493	0.08	PF01421.22	Reprolysin
Vermicella_annulata_GAHJ01_id_lcl|GAHJ01000023.1_prot_JAA74992.1_1	506	0.08	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000092.1_prot_JAS04461.1_1	483	0.04	PF01421.22	Reprolysin
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000019.1.p1	483	0.04	PF01421.22	Reprolysin
Agkistrodon_conanti_GDAZ01_id_lcl|GDAZ01000091.1_prot_JAS04462.1_1	483	0.04	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000053.1_prot_JAC96442.1_1	611	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000053.1_prot_JAS04924.1_1	611	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000052.1_prot_JAC96443.1_1	611	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000052.1_prot_JAS04925.1_1	611	0.06	PF01421.22	Reprolysin
Boiga_irregularis_GBSH01_id_lcl|GBSH01000094.1_prot_JAG68930.1_1	613	0.06	PF01421.22	Reprolysin
Boiga_irregularis_GDBA01_id_lcl|GDBA01000094.1_prot_JAS04567.1_1	613	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000093.1_prot_JAS05274.1_1	610	0.06	PF01421.22	Reprolysin
Dendroaspis_jamesoni_kaimosae_GHPB01.transdecoder.pep_id_GHPB01000045.1.p1	629	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000092.1_prot_JAS05275.1_1	610	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000091.1_prot_JAS05276.1_1	610	0.06	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01004249.1.p1	523	0.07	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01004808.1.p1	437	0.08	PF01421.22	Reprolysin
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000008.1.p1	483	0.04	PF01421.22	Reprolysin
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002441.1_prot_JAV51438.1_1	483	0.04	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000049.1_prot_JAC96446.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000049.1_prot_JAS04928.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000047.1_prot_JAC96448.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000047.1_prot_JAS04930.1_1	614	0.06	PF01421.22	Reprolysin
Erythrolamprus_miliaris_GEFK01.transdecoder.pep_id_GEFK01000191.1.p1	565	0.07	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01004785.1.p1	240	0.03	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000048.1_prot_JAC96447.1_1	584	0.05	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000048.1_prot_JAS04929.1_1	584	0.05	PF01421.22	Reprolysin
Crotalus_horridus_GBKD01_id_lcl|GBKD01001509.1_prot_JAG46109.1_1	605	0.06	PF01421.22	Reprolysin
Crotalus_horridus_GDBD01_id_lcl|GDBD01000055.1_prot_JAS04843.1_1	605	0.06	PF01421.22	Reprolysin
Crotalus_horridus_GBKD01_id_lcl|GBKD01001508.1_prot_JAG46110.1_1	605	0.06	PF01421.22	Reprolysin
Crotalus_horridus_GDBD01_id_lcl|GDBD01000054.1_prot_JAS04844.1_1	605	0.06	PF01421.22	Reprolysin
Naja_nivea_GIJH01.transdecoder.pep_id_GIJH01000054.1.p1	498	0.08	PF01421.22	Reprolysin
Micrurus_fulvius_GAEP01_id_lcl|GAEP01002063.1_prot_JAB52758.1_1	613	0.07	PF01421.22	Reprolysin
Micrurus_tener_GDBH01_id_lcl|GDBH01000140.1_prot_JAS05093.1_1	613	0.07	PF01421.22	Reprolysin
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01027146.1.p1	837	0.05	PF01421.22	Reprolysin
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01002261.1.p1	196	0.03	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000078.1_prot_JAS05289.1_1	602	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000080.1_prot_JAS05287.1_1	602	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000081.1_prot_JAS05286.1_1	602	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000079.1_prot_JAS05288.1_1	602	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000082.1_prot_JAS05285.1_1	602	0.06	PF01421.22	Reprolysin
Dispholidus_typus_GHOQ01.transdecoder.pep_id_GHOQ01000057.1.p1	556	0.07	PF01421.22	Reprolysin
Micrurus_tener_GDBH01_id_lcl|GDBH01000141.1_prot_JAS05092.1_1	613	0.07	PF01421.22	Reprolysin
Hemachatus_haemachatus_GIJC01.transdecoder.pep_id_GIJC01000054.1.p1	614	0.07	PF01421.22	Reprolysin
Vipera_aspis_GIJB01.transdecoder.pep_id_GIJB01000024.1.p1	620	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000057.1_prot_JAC96438.1_1	618	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000057.1_prot_JAS04920.1_1	618	0.06	PF01421.22	Reprolysin
Vipera_aspis_GIJB01.transdecoder.pep_id_GIJB01000027.1.p1	626	0.06	PF01421.22	Reprolysin
Echiopsis_curta_GAHD01_id_lcl|GAHD01000032.1_prot_JAA74741.1_1	611	0.07	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000070.1_prot_JAC96425.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000070.1_prot_JAS04907.1_1	614	0.06	PF01421.22	Reprolysin
Crotalus_oreganus_helleri_GAKS01_id_lcl|GAKS01000027.1_prot_JAA97989.1_1	439	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000074.1_prot_JAC96421.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000074.1_prot_JAS04903.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000071.1_prot_JAC96424.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000071.1_prot_JAS04906.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000073.1_prot_JAC96422.1_1	614	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000073.1_prot_JAS04904.1_1	614	0.06	PF01421.22	Reprolysin
Phalotris_mertensi_GEHL01_id_lcl|GEHL01006883.1_prot_JAS03115.1_1	624	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000095.1_prot_JAS05272.1_1	611	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000094.1_prot_JAS05273.1_1	618	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000096.1_prot_JAS05271.1_1	611	0.06	PF01421.22	Reprolysin
Bothrops_atrox_GEDR01_id_lcl|GEDR01000090.1_prot_JAV01872.1_1	408	0.02	PF01421.22	Reprolysin
Naja_nubiae_GIJI01.transdecoder.pep_id_GIJI01000859.1.p1	199	0.03	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000076.1_prot_JAS05291.1_1	601	0.06	PF01421.22	Reprolysin
Sistrurus_tergeminus_GDBI01_id_lcl|GDBI01000077.1_prot_JAS05290.1_1	601	0.06	PF01421.22	Reprolysin
Dendroaspis_viridis_GHPC01.transdecoder.pep_id_GHPC01000118.1.p1	407	0.02	PF01421.22	Reprolysin
Naja_haje_GHRV01.transdecoder.pep_id_GHRV01000014.1.p1	626	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000061.1_prot_JAC96434.1_1	619	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000061.1_prot_JAS04916.1_1	619	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000059.1_prot_JAC96436.1_1	619	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000059.1_prot_JAS04918.1_1	619	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000060.1_prot_JAC96435.1_1	619	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000060.1_prot_JAS04917.1_1	619	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000062.1_prot_JAC96433.1_1	619	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GDBE01_id_lcl|GDBE01000062.1_prot_JAS04915.1_1	619	0.06	PF01421.22	Reprolysin
Hypsiglena_sp._JMG-2014_GBSI01_id_lcl|GBSI01000050.1_prot_JAC96445.1_1	609	0.06	PF01421.22	Reprolysin
