Clust_Ref,Clust_Seq,Seq_o,Rep_nb,Species,Clust_o,Clust_od
KAH8022699.1,KAH6929833.1,KAH6929833.1,0,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH8022699.1,KAH6929833.1_rep2,KAH6929833.1,2,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH8022699.1,KAH6929833.1_rep3,KAH6929833.1,3,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH8022699.1,KAH6929833.1_rep4,KAH6929833.1,4,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH6930217.1_rep24,KAH6930217.1,KAH6930217.1,0,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930217.1_rep24,KAH6930217.1_rep10,KAH6930217.1,10,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930217.1_rep24,KAH6930217.1_rep12,KAH6930217.1,12,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930217.1_rep24,KAH6930217.1_rep13,KAH6930217.1,13,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930217.1_rep24,KAH6930217.1_rep2,KAH6930217.1,2,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930217.1_rep24,KAH6930217.1_rep20,KAH6930217.1,20,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930217.1_rep24,KAH6930217.1_rep24,KAH6930217.1,24,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930217.1_rep24,KAH6930217.1_rep3,KAH6930217.1,3,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930219.1,KAH6930219.1,KAH6930219.1,0,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930219.1_rep3,KAH6930219.1_rep10,KAH6930219.1,10,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930219.1_rep2,KAH6930219.1_rep11,KAH6930219.1,11,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930219.1_rep3,KAH6930219.1_rep14,KAH6930219.1,14,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930219.1_rep2,KAH6930219.1_rep18,KAH6930219.1,18,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930219.1_rep2,KAH6930219.1_rep2,KAH6930219.1,2,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930219.1_rep2,KAH6930219.1_rep20,KAH6930219.1,20,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930219.1_rep3,KAH6930219.1_rep3,KAH6930219.1,3,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6930219.1_rep2,KAH6930219.1_rep8,KAH6930219.1,8,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7961946.1,KAH6930251.1,KAH6930251.1,0,Hyalomma asiaticum,C9WMM5,Venom serine carboxypeptidase (EC 3.4.16.5) (allergen Api m 9)
Trove_AA_110252_rep4,KAH6931702.1,KAH6931702.1,0,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
Trove_AA_110252_rep4,KAH6931702.1_rep11,KAH6931702.1,11,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
Trove_AA_110252_rep4,KAH6931702.1_rep2,KAH6931702.1,2,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
Trove_AA_110252_rep4,KAH6931702.1_rep21,KAH6931702.1,21,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
Trove_AA_110252_rep4,KAH6931702.1_rep3,KAH6931702.1,3,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
Trove_AA_110252_rep4,KAH6931702.1_rep4,KAH6931702.1,4,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
Trove_AA_110252_rep4,KAH6931702.1_rep6,KAH6931702.1,6,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
Trove_AA_110252_rep4,KAH6931702.1_rep7,KAH6931702.1,7,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6931703.1_rep8,KAH6931703.1,KAH6931703.1,0,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6931703.1_rep8,KAH6931703.1_rep2,KAH6931703.1,2,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6931703.1_rep8,KAH6931703.1_rep24,KAH6931703.1,24,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6931703.1_rep8,KAH6931703.1_rep25,KAH6931703.1,25,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6931703.1_rep8,KAH6931703.1_rep4,KAH6931703.1,4,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6931703.1_rep8,KAH6931703.1_rep5,KAH6931703.1,5,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6931703.1_rep8,KAH6931703.1_rep8,KAH6931703.1,8,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6931703.1_rep8,KAH6931703.1_rep9,KAH6931703.1,9,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6932403.1,KAH6932403.1,KAH6932403.1,0,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932403.1_rep6,KAH6932403.1_rep10,KAH6932403.1,10,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932403.1,KAH6932403.1_rep15,KAH6932403.1,15,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932403.1_rep6,KAH6932403.1_rep2,KAH6932403.1,2,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932403.1_rep6,KAH6932403.1_rep24,KAH6932403.1,24,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932403.1,KAH6932403.1_rep3,KAH6932403.1,3,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932403.1_rep6,KAH6932403.1_rep5,KAH6932403.1,5,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932403.1_rep6,KAH6932403.1_rep6,KAH6932403.1,6,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1,KAH6932404.1,0,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep13,KAH6932404.1,13,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep16,KAH6932404.1,16,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep17,KAH6932404.1,17,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep19,KAH6932404.1,19,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep2,KAH6932404.1,2,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep21,KAH6932404.1,21,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep3,KAH6932404.1,3,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep4,KAH6932404.1,4,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep5,KAH6932404.1,5,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep7,KAH6932404.1,7,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6932404.1_rep3,KAH6932404.1_rep8,KAH6932404.1,8,Hyalomma asiaticum,A0A218QX58,Cysteine-rich venom protein (CRIVP) (Cysteine-rich protein)
KAH6934712.1,KAH6934712.1,KAH6934712.1,0,Hyalomma asiaticum,Q8AY75,Calglandulin
KAH6936030.1_rep11,KAH6936030.1,KAH6936030.1,0,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6936030.1_rep11,KAH6936030.1_rep11,KAH6936030.1,11,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6936030.1_rep11,KAH6936030.1_rep17,KAH6936030.1,17,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6936030.1_rep11,KAH6936030.1_rep6,KAH6936030.1,6,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6936675.1,KAH6936675.1,KAH6936675.1,0,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6936675.1,KAH6936675.1_rep3,KAH6936675.1,3,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH6936707.1,KAH6936707.1,KAH6936707.1,0,Hyalomma asiaticum,Q18DC8,Renin (EC 3.4.23.15) (Angiotensinogenase) (Renin-like aspartic protease EOC123) (SVAP EOC123) (Snake venom aspartic protease EOC123)
KAH6937974.1,KAH6937974.1,KAH6937974.1,0,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
MCL6790949.1,KAH6938951.1,KAH6938951.1,0,Hyalomma asiaticum,Q8AY75,Calglandulin
KAH6938954.1_rep4,KAH6938954.1,KAH6938954.1,0,Hyalomma asiaticum,F8S0Z7,Snake venom 5'-nucleotidase (5'-NT) (EC 3.1.3.5) (Ecto-5'-nucleotidase)
KAH6938954.1_rep4,KAH6938954.1_rep2,KAH6938954.1,2,Hyalomma asiaticum,F8S0Z7,Snake venom 5'-nucleotidase (5'-NT) (EC 3.1.3.5) (Ecto-5'-nucleotidase)
KAH6938954.1_rep4,KAH6938954.1_rep4,KAH6938954.1,4,Hyalomma asiaticum,F8S0Z7,Snake venom 5'-nucleotidase (5'-NT) (EC 3.1.3.5) (Ecto-5'-nucleotidase)
KAH6940004.1,KAH6940004.1,KAH6940004.1,0,Hyalomma asiaticum,J3RZ81,Putative endothelial lipase (EC 3.1.1.3)
KAH6940527.1,KAH6940527.1,KAH6940527.1,0,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH6942651.1_rep8,KAH6942651.1,KAH6942651.1,0,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6942651.1_rep8,KAH6942651.1_rep11,KAH6942651.1,11,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6942651.1_rep8,KAH6942651.1_rep15,KAH6942651.1,15,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6942651.1_rep8,KAH6942651.1_rep17,KAH6942651.1,17,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6942651.1_rep8,KAH6942651.1_rep18,KAH6942651.1,18,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6942651.1_rep19,KAH6942651.1_rep19,KAH6942651.1,19,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6942651.1_rep8,KAH6942651.1_rep3,KAH6942651.1,3,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6942651.1_rep8,KAH6942651.1_rep6,KAH6942651.1,6,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6942651.1_rep8,KAH6942651.1_rep7,KAH6942651.1,7,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6942651.1_rep8,KAH6942651.1_rep8,KAH6942651.1,8,Hyalomma asiaticum,P0DPU1,Scoloptoxin SSD976 (Cysteine-rich venom protein) (CRVP)
KAH6944226.1,KAH6944226.1,KAH6944226.1,0,Hyalomma asiaticum,W4VS99,Neprilysin-1 (EC 3.4.24.-)
KAH6945270.1,KAH6945270.1,KAH6945270.1,0,Hyalomma asiaticum,Q2XXQ7,Cysteine-rich venom protein VAR8 (CRVP) (Cysteine-rich secretory protein VAR8) (CRISP-VAR8)
KAH6945270.1,KAH6945270.1_rep2,KAH6945270.1,2,Hyalomma asiaticum,Q2XXQ7,Cysteine-rich venom protein VAR8 (CRVP) (Cysteine-rich secretory protein VAR8) (CRISP-VAR8)
KAH8018782.1,KAH6945807.1,KAH6945807.1,0,Hyalomma asiaticum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,KAH6945807.1_rep12,KAH6945807.1,12,Hyalomma asiaticum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
JAP79172.1_rep19,KAH6945807.1_rep17,KAH6945807.1,17,Hyalomma asiaticum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
JAP79172.1_rep19,KAH6945807.1_rep18,KAH6945807.1,18,Hyalomma asiaticum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,KAH6945807.1_rep2,KAH6945807.1,2,Hyalomma asiaticum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
Trove_AA_109499,KAH6945807.1_rep20,KAH6945807.1,20,Hyalomma asiaticum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,KAH6945807.1_rep3,KAH6945807.1,3,Hyalomma asiaticum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH8018782.1,KAH6945807.1_rep7,KAH6945807.1,7,Hyalomma asiaticum,P0DI84,L-amino-acid oxidase (LAO) (VAA-LAAO I) (EC 1.4.3.2)
KAH7931998.1_rep16,KAH7931998.1,KAH7931998.1,0,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7931998.1_rep16,KAH7931998.1_rep15,KAH7931998.1,15,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7931998.1_rep16,KAH7931998.1_rep16,KAH7931998.1,16,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7931998.1_rep16,KAH7931998.1_rep2,KAH7931998.1,2,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7931998.1_rep16,KAH7931998.1_rep21,KAH7931998.1,21,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7931998.1_rep16,KAH7931998.1_rep4,KAH7931998.1,4,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7931998.1_rep16,KAH7931998.1_rep5,KAH7931998.1,5,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7933722.1,KAH7933722.1,KAH7933722.1,0,Hyalomma asiaticum,Q5Y4U4,U8-agatoxin-Ao1a (U8-AGTX-Ao1a) (AgorTX_B6)
KAH7934179.1,KAH7934179.1,KAH7934179.1,0,Hyalomma asiaticum,W4VS99,Neprilysin-1 (EC 3.4.24.-)
KAH7934937.1_rep17,KAH7934937.1,KAH7934937.1,0,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,KAH7934937.1_rep10,KAH7934937.1,10,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7934937.1_rep17,KAH7934937.1_rep11,KAH7934937.1,11,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,KAH7934937.1_rep14,KAH7934937.1,14,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7934937.1_rep17,KAH7934937.1_rep15,KAH7934937.1,15,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7934937.1_rep17,KAH7934937.1_rep16,KAH7934937.1,16,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7934937.1_rep17,KAH7934937.1_rep17,KAH7934937.1,17,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7934937.1_rep17,KAH7934937.1_rep2,KAH7934937.1,2,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,KAH7934937.1_rep20,KAH7934937.1,20,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,KAH7934937.1_rep22,KAH7934937.1,22,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,KAH7934937.1_rep24,KAH7934937.1,24,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
Trove_AA_17564_rep24,KAH7934937.1_rep25,KAH7934937.1,25,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7934937.1_rep17,KAH7934937.1_rep3,KAH7934937.1,3,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7934937.1_rep17,KAH7934937.1_rep4,KAH7934937.1,4,Hyalomma asiaticum,P18619,Zinc metalloproteinase/disintegrin [Cleaved into: Snake venom metalloproteinase (SVMP) (EC 3.4.24.-); Disintegrin flavoridin]
KAH7935957.1_rep7,KAH7935957.1,KAH7935957.1,0,Hyalomma asiaticum,Q6Q252,Phospholipase A1 1 (PLA1 1) (EC 3.1.1.32) (allergen Pol d 1)
KAH7935957.1_rep7,KAH7935957.1_rep3,KAH7935957.1,3,Hyalomma asiaticum,Q6Q252,Phospholipase A1 1 (PLA1 1) (EC 3.1.1.32) (allergen Pol d 1)
KAH7935957.1_rep7,KAH7935957.1_rep7,KAH7935957.1,7,Hyalomma asiaticum,Q6Q252,Phospholipase A1 1 (PLA1 1) (EC 3.1.1.32) (allergen Pol d 1)
KAH7935957.1_rep7,KAH7935957.1_rep8,KAH7935957.1,8,Hyalomma asiaticum,Q6Q252,Phospholipase A1 1 (PLA1 1) (EC 3.1.1.32) (allergen Pol d 1)
KAH7935957.1_rep7,KAH7935957.1_rep9,KAH7935957.1,9,Hyalomma asiaticum,Q6Q252,Phospholipase A1 1 (PLA1 1) (EC 3.1.1.32) (allergen Pol d 1)
KAH7936683.1,KAH7936683.1,KAH7936683.1,0,Hyalomma asiaticum,P0CV91,Peroxiredoxin-4 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 4)
KAH7937479.1,KAH7937479.1,KAH7937479.1,0,Hyalomma asiaticum,J3SDX8,Putative lysosomal acid lipase/cholesteryl ester hydrolase (Acid cholesteryl ester hydrolase) (LAL) (EC 3.1.1.13) (Cholesteryl esterase) (Lipase A) (Sterol esterase)
KAH7938261.1_rep17,KAH7938261.1,KAH7938261.1,0,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7938261.1_rep17,KAH7938261.1_rep17,KAH7938261.1,17,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7938261.1_rep17,KAH7938261.1_rep2,KAH7938261.1,2,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7938261.1_rep17,KAH7938261.1_rep21,KAH7938261.1,21,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7938261.1_rep17,KAH7938261.1_rep3,KAH7938261.1,3,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7938261.1_rep17,KAH7938261.1_rep4,KAH7938261.1,4,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7938261.1_rep17,KAH7938261.1_rep6,KAH7938261.1,6,Hyalomma asiaticum,B5U2W0,Venom serine protease Bi-VSP (EC 3.4.21.-) (Thrombin-like enzyme)
KAH7938906.1_rep25,KAH7938906.1,KAH7938906.1,0,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep13,KAH7938906.1,13,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep19,KAH7938906.1,19,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep2,KAH7938906.1,2,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep20,KAH7938906.1,20,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep21,KAH7938906.1,21,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep22,KAH7938906.1,22,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep24,KAH7938906.1,24,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep25,KAH7938906.1,25,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep3,KAH7938906.1,3,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7938906.1_rep25,KAH7938906.1_rep4,KAH7938906.1,4,Hyalomma asiaticum,Q8WPI2,Boophilin-H2
KAH7939380.1_rep2,KAH7939380.1,KAH7939380.1,0,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH7939380.1_rep2,KAH7939380.1_rep2,KAH7939380.1,2,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH7939380.1_rep2,KAH7939380.1_rep3,KAH7939380.1,3,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH7939380.1_rep2,KAH7939380.1_rep4,KAH7939380.1,4,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH8022699.1,KAH7939381.1,KAH7939381.1,0,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH8022699.1,KAH7939381.1_rep2,KAH7939381.1,2,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH8022699.1,KAH7939381.1_rep3,KAH7939381.1,3,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH8022699.1,KAH7939381.1_rep4,KAH7939381.1,4,Hyalomma asiaticum,Q92035,Acetylcholinesterase (BfAChE) (EC 3.1.1.7)
KAH7939810.1,KAH7939810.1,KAH7939810.1,0,Hyalomma asiaticum,W4VS99,Neprilysin-1 (EC 3.4.24.-)
